komponen,keterangan,unit,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30
modal kapital privat,working capital,rp,0,0,35797.9664,11733.71648,25143.67816,41906.13027,0,83812.26054,0,41906.13027,0,0,0,0,0,-41906.13027,0,0,0,0,-83812.26054,0,0,0,0,0,0,0,0,-114581.4913
modal kapital sosial,working capital,rp,0,0,35797.9664,11733.71648,25143.67816,41906.13027,0,83812.26054,0,41906.13027,0,0,0,0,0,-41906.13027,0,0,0,0,-83812.26054,0,0,0,0,0,0,0,0,-114581.4913
